               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  92,            0.035314,            0.091316,            0.018359,             0.93077,             0.83736,             0.93168,             0.73178,            0.026316,            0.073499,            0.010789,            0.006997,            0.006997,            0.006997
                  93,             0.03503,            0.089318,            0.018013,              0.9336,             0.83861,               0.935,             0.74436,            0.025259,            0.069873,            0.010566,            0.006964,            0.006964,            0.006964
                  94,            0.034489,            0.088902,            0.017753,             0.95122,             0.83679,             0.93599,             0.70751,             0.02819,            0.072896,            0.010256,            0.006931,            0.006931,            0.006931
                  95,              0.0342,            0.088168,            0.017342,             0.95282,             0.84063,             0.93941,             0.74002,            0.026074,            0.072359,            0.010009,            0.006898,            0.006898,            0.006898
                  96,            0.034729,            0.088098,            0.017719,             0.95189,             0.84064,             0.94119,             0.70905,            0.027842,            0.071679,           0.0096886,            0.006865,            0.006865,            0.006865
                  97,            0.034729,             0.08888,            0.017226,             0.94166,             0.84533,             0.94089,             0.73689,            0.026279,             0.07157,            0.010124,            0.006832,            0.006832,            0.006832
                  98,            0.034088,            0.088222,            0.017894,             0.94713,             0.83511,             0.94368,             0.74978,            0.025661,            0.069635,           0.0097216,            0.006799,            0.006799,            0.006799
                  99,            0.034791,            0.090239,            0.017504,             0.94622,             0.84594,             0.94341,             0.75399,            0.024998,            0.068737,           0.0094314,            0.006766,            0.006766,            0.006766
                 100,            0.034045,            0.086241,            0.016305,              0.9477,             0.85524,              0.9482,             0.73446,            0.026462,            0.070477,             0.00939,            0.006733,            0.006733,            0.006733
                 101,            0.034443,            0.086513,            0.017173,             0.95536,             0.85319,             0.94902,             0.74477,            0.025682,            0.069974,           0.0091559,              0.0067,              0.0067,              0.0067
                 102,            0.035075,            0.087732,            0.016982,             0.95462,             0.85233,             0.94949,             0.74683,            0.025693,            0.069405,           0.0089533,            0.006667,            0.006667,            0.006667
                 103,            0.034184,            0.088889,            0.016638,             0.95338,             0.85234,             0.94991,             0.75524,            0.024942,            0.070366,           0.0089339,            0.006634,            0.006634,            0.006634
                 104,            0.034665,            0.091037,             0.01641,             0.94358,             0.85794,             0.95055,             0.74435,            0.025771,            0.069507,            0.009263,            0.006601,            0.006601,            0.006601
                 105,            0.032639,            0.085509,            0.015795,             0.95826,             0.85942,             0.95294,             0.75843,            0.024833,            0.069711,           0.0086568,            0.006568,            0.006568,            0.006568
