               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 110,            0.022835,           0.0064307,           0.0034162,              0.9238,             0.97202,             0.98398,             0.73338,            0.016119,           0.0036747,           0.0011865,            0.006403,            0.006403,            0.006403
                 111,            0.022888,           0.0064311,           0.0028223,             0.95859,             0.96529,             0.98176,             0.73138,            0.015503,           0.0036408,           0.0011376,             0.00637,             0.00637,             0.00637
                 112,            0.022887,           0.0064556,            0.002684,             0.95645,             0.97814,             0.98653,             0.73822,            0.015533,           0.0035989,           0.0011335,            0.006337,            0.006337,            0.006337
                 113,            0.023396,           0.0063366,           0.0031853,             0.96326,             0.97335,             0.98691,             0.73645,            0.015296,           0.0036083,           0.0012192,            0.006304,            0.006304,            0.006304
                 114,             0.02326,           0.0064314,           0.0031084,             0.95805,             0.96005,             0.98437,             0.73593,            0.015221,           0.0036058,           0.0011962,            0.006271,            0.006271,            0.006271
                 115,            0.022454,           0.0062067,           0.0028528,             0.96276,             0.96835,             0.98403,             0.73443,            0.015719,           0.0036217,           0.0010979,            0.006238,            0.006238,            0.006238
                 116,            0.022713,             0.00637,           0.0031307,             0.96027,             0.96585,             0.98244,              0.7308,            0.015535,           0.0036092,           0.0011395,            0.006205,            0.006205,            0.006205
                 117,            0.023102,           0.0062869,           0.0034935,             0.96757,             0.97106,             0.98627,             0.73655,            0.015186,           0.0035874,           0.0011544,            0.006172,            0.006172,            0.006172
                 118,            0.022126,           0.0064723,           0.0031738,             0.96426,             0.97288,             0.98619,              0.7321,            0.015321,           0.0036239,           0.0010961,            0.006139,            0.006139,            0.006139
                 119,            0.022894,           0.0064191,           0.0036159,             0.96069,             0.98202,             0.99002,             0.74759,            0.014858,           0.0035426,           0.0011751,            0.006106,            0.006106,            0.006106
                 120,            0.022765,           0.0062334,           0.0034525,             0.96118,             0.96739,             0.98534,             0.74056,            0.015346,           0.0035703,           0.0011914,            0.006073,            0.006073,            0.006073
                 121,             0.02216,           0.0061923,           0.0032737,             0.94907,             0.96184,              0.9878,              0.7481,            0.014907,            0.003589,           0.0011217,             0.00604,             0.00604,             0.00604
                 122,            0.022602,           0.0063873,           0.0035795,             0.95733,             0.97017,             0.98472,             0.74263,            0.015131,           0.0035445,           0.0011073,            0.006007,            0.006007,            0.006007
                 123,            0.022527,           0.0062328,           0.0033559,             0.95601,             0.97226,             0.98473,             0.73498,            0.015311,           0.0035837,           0.0012655,            0.005974,            0.005974,            0.005974
                 124,            0.022215,           0.0061503,           0.0037064,             0.96926,             0.97216,             0.98744,             0.73704,            0.015148,           0.0035488,           0.0011888,            0.005941,            0.005941,            0.005941
                 125,            0.022212,           0.0061497,           0.0027591,              0.9692,             0.98348,             0.99099,             0.75704,            0.014716,           0.0035057,           0.0010145,            0.005908,            0.005908,            0.005908
                 126,            0.022719,           0.0062698,           0.0038061,             0.95727,             0.97573,              0.9878,             0.74598,            0.014939,           0.0035383,           0.0011296,            0.005875,            0.005875,            0.005875
                 127,            0.022497,           0.0061365,            0.003217,             0.96005,             0.96704,             0.98482,             0.75184,            0.014712,           0.0035158,           0.0010264,            0.005842,            0.005842,            0.005842
                 128,             0.02233,           0.0062108,           0.0036408,             0.94607,             0.97073,             0.98894,             0.75004,            0.014724,           0.0034995,           0.0010874,            0.005809,            0.005809,            0.005809
                 129,            0.022176,           0.0061796,           0.0034636,             0.95292,             0.97574,             0.98782,             0.75423,            0.014649,           0.0034937,           0.0010788,            0.005776,            0.005776,            0.005776
                 130,            0.022474,           0.0062332,           0.0029804,             0.90691,             0.97222,             0.98226,             0.74479,            0.014749,           0.0035209,           0.0010076,            0.005743,            0.005743,            0.005743
                 131,             0.02208,           0.0062472,            0.003114,              0.9561,             0.97746,             0.98661,             0.75276,            0.014559,           0.0034783,          0.00099226,             0.00571,             0.00571,             0.00571
                 132,            0.022267,           0.0062513,           0.0026876,             0.95644,             0.97806,              0.9885,             0.76466,            0.014499,           0.0034667,          0.00096675,            0.005677,            0.005677,            0.005677
                 133,            0.022459,           0.0062648,           0.0028688,             0.96556,             0.98684,             0.98918,             0.76438,            0.014324,           0.0034539,          0.00095264,            0.005644,            0.005644,            0.005644
                 134,            0.021832,           0.0061001,           0.0029359,             0.97431,             0.97475,             0.98675,             0.75838,            0.014506,           0.0034431,           0.0010276,            0.005611,            0.005611,            0.005611
                 135,            0.021697,           0.0061746,            0.003137,             0.96586,             0.97466,             0.98927,             0.76139,            0.014642,           0.0034445,            0.001013,            0.005578,            0.005578,            0.005578
                 136,            0.021781,           0.0061857,           0.0027457,             0.97522,             0.97876,             0.98792,             0.75988,            0.014288,           0.0034573,          0.00095248,            0.005545,            0.005545,            0.005545
                 137,            0.021578,           0.0061387,           0.0028426,              0.9654,             0.97535,             0.98878,             0.76229,            0.014448,           0.0034439,          0.00091016,            0.005512,            0.005512,            0.005512
                 138,            0.021766,           0.0061763,           0.0028805,             0.94859,             0.97912,             0.98803,             0.76055,            0.014089,           0.0034238,          0.00096676,            0.005479,            0.005479,            0.005479
                 139,            0.021298,           0.0060472,           0.0030397,             0.95309,             0.97985,             0.98942,             0.76427,            0.014314,           0.0033967,          0.00089491,            0.005446,            0.005446,            0.005446
                 140,            0.021527,           0.0058941,           0.0026995,             0.96395,             0.97824,             0.99015,             0.76331,            0.014182,           0.0034162,          0.00092594,            0.005413,            0.005413,            0.005413
                 141,            0.021701,           0.0060873,           0.0034133,             0.95565,             0.98524,              0.9905,             0.76671,            0.014179,           0.0033926,           0.0010082,             0.00538,             0.00538,             0.00538
                 142,            0.021714,           0.0061867,            0.002971,             0.97464,              0.9719,              0.9884,             0.76664,            0.014162,           0.0034323,           0.0008836,            0.005347,            0.005347,            0.005347
                 143,            0.021737,           0.0059981,           0.0030572,             0.95604,             0.97766,              0.9903,             0.76232,            0.014065,           0.0034095,          0.00090886,            0.005314,            0.005314,            0.005314
                 144,            0.021472,           0.0059734,           0.0026927,             0.96544,             0.98266,             0.98886,             0.76505,            0.013966,           0.0033886,          0.00091412,            0.005281,            0.005281,            0.005281
                 145,            0.021246,           0.0060623,           0.0025972,             0.96783,             0.98349,             0.99067,             0.76885,            0.013908,           0.0033085,          0.00096846,            0.005248,            0.005248,            0.005248
                 146,            0.021384,           0.0058255,           0.0030434,             0.96663,             0.97877,              0.9894,             0.77146,            0.013834,           0.0033256,          0.00099521,            0.005215,            0.005215,            0.005215
                 147,            0.021392,           0.0058248,           0.0025941,             0.96927,             0.98434,             0.98933,             0.77094,             0.01383,           0.0033468,          0.00083854,            0.005182,            0.005182,            0.005182
                 148,            0.021337,           0.0059208,           0.0025143,             0.97575,             0.97641,             0.98986,             0.77407,            0.013725,           0.0033193,          0.00086176,            0.005149,            0.005149,            0.005149
                 149,            0.021038,            0.006055,           0.0025227,             0.97439,             0.96641,             0.98754,             0.76731,            0.013656,           0.0033388,          0.00084537,            0.005116,            0.005116,            0.005116
                 150,            0.021361,           0.0060199,           0.0026621,             0.96611,             0.98405,             0.99124,             0.77397,            0.013722,           0.0033006,          0.00086488,            0.005083,            0.005083,            0.005083
